Time Period,start:,2020/6/27 11:10,end:,,,,,
Sensors:,SDS011_1,DHT22_1,,,,,,
Location:,Myoukenguchi_GPS,Lat-Lon,34.76690737,135.6745878,,,,
Interval time,10,,,,,,,
time,lat,lon,alt,DHT-RH,DHT-T,sds-pm2.5,sds-pm10,sds-TSP
2020/6/28 10:57:40,34.91174417,135.44536,198.3,86.09999847,25.89999962,7.7,11.1,3.7
2020/6/28 10:57:50,34.9116515,135.4453242,197.7,85.69999695,25.89999962,8,10.6,3.5
2020/6/28 10:58:00,34.91153333,135.4452703,196,88.09999847,25.79999924,8,10.3,3.2
2020/6/28 10:58:10,34.91142,135.4451792,193.8,88.5,25.70000076,7,13.5,5.4
2020/6/28 10:58:20,34.911347,135.4450525,197.2,88.90000153,25.5,6.6,14.3,5.8
2020/6/28 10:58:30,34.91128083,135.4449405,198.5,89.09999847,25.5,6.5,10.4,1.8
2020/6/28 10:58:40,34.91121633,135.4448283,198.4,89.40000153,25.5,6.6,11.7,3.2
2020/6/28 10:58:50,34.91116783,135.444711,197.4,90.40000153,25.5,8.6,17.8,11.3
2020/6/28 10:59:00,34.91112167,135.4445842,197.2,90.90000153,25.5,9.1,18.9,12.9
2020/6/28 10:59:10,34.91107148,135.4444585,196.629,91.19999695,25.5,9.6,24.9,19.4
2020/6/28 10:59:20,34.91101867,135.4443402,196.6,90.30000305,25.39999962,9,22.3,16.2
2020/6/28 10:59:30,34.91095033,135.4442197,196.1,89.09999847,25.39999962,7.9,15.4,8.2
2020/6/28 10:59:40,34.91087183,135.4441167,196,88.80000305,23.89999962,7.6,14.7,7.2
2020/6/28 10:59:50,34.91077567,135.4440332,195.4,87.90000153,25.5,7.5,13.9,6.3
2020/6/28 11:00:00,34.91065517,135.444013,195.9,87.80000305,25.5,7.4,13.3,5.6
2020/6/28 11:00:10,34.91054762,135.4440545,195.265,87.59999847,25.5,7.4,14.4,6.7
2020/6/28 11:00:20,34.91045283,135.4441068,195.5,88.19999695,25.70000076,7.2,12.3,4.4
2020/6/28 11:00:30,34.91036617,135.4441923,192.8,88.19999695,25.70000076,7.3,12.2,4.4
2020/6/28 11:00:40,34.91028067,135.4442993,192.1,88,25.70000076,7.2,12.1,4.2
2020/6/28 11:00:50,34.91025114,135.4444331,193.349,87.80000305,25.70000076,7.1,15.9,7.9
2020/6/28 11:01:00,34.910228,135.444591,190.1,87.69999695,25.79999924,7,18.7,10.6
2020/6/28 11:01:10,34.910218,135.444728,191.331,88.40000153,25.89999962,6.9,12.9,4.7
2020/6/28 11:01:20,34.91019267,135.4448648,192.2,88.40000153,25.89999962,7.1,13.2,5.2
2020/6/28 11:01:30,34.91018517,135.4450093,191,87.80000305,25.89999962,7.2,13.3,5.4
2020/6/28 11:01:40,34.91012233,135.4451478,187.4,88.09999847,25.89999962,6.9,15.4,7.2
2020/6/28 11:01:50,34.91007167,135.4452608,189.4,87.90000153,25.89999962,7,12.7,4.6
2020/6/28 11:02:00,34.9099945,135.445347,189.4,87,25.89999962,7,12.4,4.3
2020/6/28 11:02:10,34.90991017,135.4454232,190.1,86.59999847,25.89999962,nan,nan,nan
2020/6/28 11:02:20,34.90989183,135.4454468,190.3,88.90000153,25.89999962,6.2,12.6,3.7
2020/6/28 11:02:30,34.90988617,135.4454507,191.4,89.69999695,26.10000038,6.2,12.4,3.5
2020/6/28 11:02:40,nan,nan,nan,89.40000153,26.10000038,5.7,11.4,2
2020/6/28 11:02:50,34.9098855,135.4454958,190.1,90,26.20000076,5.5,10.7,1.1
2020/6/28 11:03:00,34.90990918,135.4455939,189.994,88,26.39999962,5.6,8.3,24.4
2020/6/28 11:03:10,34.90993733,135.4457192,188.4,85.80000305,26.39999962,5.6,7.6,23.7
2020/6/28 11:03:20,34.90993833,135.4458088,189.169,86.09999847,26.60000038,6,7.3,23.8
2020/6/28 11:03:30,34.90996283,135.4459808,190.8,86.59999847,26.60000038,6.1,7.5,24.1
2020/6/28 11:03:40,34.91000533,135.4461088,190.4,85.30000305,26.60000038,7.4,8.3,0.6
2020/6/28 11:03:50,34.91005817,135.446238,189.6,86.90000153,26.60000038,7.5,8.5,0.9
2020/6/28 11:04:00,34.91009133,135.4463705,189.3,86.40000153,26.60000038,7.9,8.8,1.6
2020/6/28 11:04:10,34.91012583,135.4464958,191.2,84.90000153,26.60000038,7.6,8.5,1
2020/6/28 11:04:20,34.91015933,135.4466337,193.2,84.90000153,26.60000038,7.4,9,1.3
2020/6/28 11:04:30,34.91020183,135.4467628,193,84.69999695,26.60000038,7.5,10.9,3.3
2020/6/28 11:04:40,34.91022481,135.4469054,189.389,86.40000153,26.60000038,8,12.4,5.3
2020/6/28 11:04:50,34.91023997,135.447046,189.581,86.90000153,26.39999962,8.7,13.2,6.8
2020/6/28 11:05:00,34.9102455,135.4471847,191.2,86.30000305,26.39999962,9.7,12.7,7.3
2020/6/28 11:05:10,34.9102075,135.4473327,192.7,85.59999847,26.39999962,8.1,16.8,9.8
2020/6/28 11:05:20,34.91019067,135.4474825,192.1,85.09999847,26.39999962,7.8,15.5,8.2
2020/6/28 11:05:30,34.91017483,135.447614,193,88,26.29999924,6.7,15.6,7.2
2020/6/28 11:05:40,34.91015,135.4477478,194.3,88.30000305,26.29999924,6.1,10,1
2020/6/28 11:05:50,34.91012033,135.4478785,193.9,88.30000305,26.29999924,6.2,11.5,2.6
2020/6/28 11:06:00,34.91006233,135.448001,195.2,87,26.20000076,6.2,11,2.1
2020/6/28 11:06:10,34.90996317,135.4480792,196.7,86,26.29999924,6.3,12.4,3.6
2020/6/28 11:06:20,34.90986333,135.4480613,197.7,86.59999847,26.20000076,6.9,12.1,3.9
2020/6/28 11:06:30,34.90977533,135.4479985,197.9,89.40000153,26.29999924,6.8,11.3,3
2020/6/28 11:06:40,34.90966999,135.4479299,198.258,87.59999847,26.29999924,6.5,11.2,2.6
2020/6/28 11:06:50,34.9095595,135.4478975,199.8,85.69999695,26.29999924,6.3,10.6,1.8
2020/6/28 11:07:00,34.90945733,135.447923,201.5,85.30000305,26.29999924,6.3,12,3.2
2020/6/28 11:07:10,34.90937326,135.447971,202.655,85.5,26.29999924,6.6,12.3,3.8
2020/6/28 11:07:20,34.90933042,135.4480733,203.472,87.80000305,26.29999924,6.7,11.6,3.2
2020/6/28 11:07:30,34.9093015,135.4482082,203.2,87.80000305,26.29999924,6.3,10,1.2
2020/6/28 11:07:40,34.90929133,135.4483427,203.4,87.69999695,26.29999924,6.3,9.9,1.1
2020/6/28 11:07:50,34.90929683,135.448472,202.4,87.19999695,26.39999962,6.4,9.6,0.9
2020/6/28 11:08:00,34.90931117,135.4486028,202.5,87.69999695,26.39999962,6.6,8.7,0.2
2020/6/28 11:08:10,34.90936683,135.4487248,204.1,87,26.39999962,6.7,9.3,0.9
2020/6/28 11:08:20,34.90939083,135.448847,204.3,85.5,26.39999962,6.6,9.4,0.9
2020/6/28 11:08:30,34.90939933,135.4489333,205.9,85.69999695,26.39999962,6.1,10.9,1.9
2020/6/28 11:08:40,34.909399,135.4490438,206.3,86.5,26.5,5.8,10.2,0.9
2020/6/28 11:08:50,34.90944683,135.4491483,205.6,88.19999695,26.39999962,6.1,10.7,1.7
2020/6/28 11:09:00,34.90948067,135.4492582,204.6,88.09999847,26.39999962,7.6,12.4,4.9
2020/6/28 11:09:10,34.90953696,135.4493898,203.347,88.5,26.39999962,9.2,24,18.1
2020/6/28 11:09:20,34.9095985,135.4495227,202.7,89.90000153,26.20000076,10.7,35.5,5.6
2020/6/28 11:09:30,34.90963517,135.4496588,201.8,89.09999847,26.10000038,11.1,38.2,8.7
2020/6/28 11:09:40,34.909637,135.4497077,205.7,89.40000153,25.89999962,10.4,30.6,0.4
2020/6/28 11:09:50,34.909653,135.4497283,208.3,89.80000305,25.89999962,9.8,27,21.8
2020/6/28 11:10:00,34.909685,135.449792,208,90.09999847,25.79999924,10.1,34.2,3.7
2020/6/28 11:10:10,34.90972917,135.4499,204.1,90.30000305,25.60000038,10.4,37.3,7.1
2020/6/28 11:10:20,34.90974378,135.4500202,200.784,90.30000305,25.5,11,37.3,7.7
2020/6/28 11:10:30,34.909732,135.4501548,203.4,90.40000153,25.29999924,11.6,35.2,6.2
2020/6/28 11:10:40,34.90971926,135.4503087,200.819,90.69999695,25.20000076,11.6,28,24.6
2020/6/28 11:10:50,34.90967283,135.4504088,200.2,91.09999847,25,10.7,28.4,24.1
2020/6/28 11:11:00,34.909633,135.4505348,198,91.30000305,25,11,32.8,3.2
2020/6/28 11:11:10,34.90960467,135.4506327,201.1,91.5,24.89999962,11.3,42.7,13.4
2020/6/28 11:11:20,34.90950667,135.4507132,205.7,91.80000305,24.60000038,14.4,62.2,10.5
2020/6/28 11:11:30,34.909469,135.4507472,212.4,91.90000153,24.60000038,21.8,116,20.7
2020/6/28 11:11:40,nan,nan,nan,91.90000153,24.60000038,21.1,105.1,9.1
2020/6/28 11:11:50,34.90931483,135.4509682,207.7,91.80000305,24.5,20.6,97.2,0.6
2020/6/28 11:12:00,34.909315,135.4510988,207.8,91.90000153,24.39999962,22.4,59.5,15.8
2020/6/28 11:12:10,34.909304,135.4512232,208.7,92,24.20000076,23.4,61.9,19.2
2020/6/28 11:12:20,34.90926417,135.4513407,208.9,92.40000153,24,28.9,82.2,19.6
2020/6/28 11:12:30,34.90925433,135.4514712,208.8,92.80000305,23.89999962,34.7,109.3,1.4
2020/6/28 11:12:40,34.909244,135.4516025,212.1,93.5,23.79999924,33.8,105.1,21.9
2020/6/28 11:12:50,34.90921722,135.4517311,214.666,93.90000153,23.70000076,33.1,101.6,17.6
2020/6/28 11:13:00,34.90915533,135.4518323,218,94.90000153,23.60000038,19.3,63.7,16.9
2020/6/28 11:13:10,34.9091105,135.4518707,217,94.80000305,23.60000038,18.3,59.6,11.8
2020/6/28 11:13:20,34.90906047,135.4519452,218.826,94.90000153,23.60000038,17.6,57,8.5
2020/6/28 11:13:30,34.908935,135.4520445,218.3,95.30000305,23.60000038,12.6,39.1,11.1
2020/6/28 11:13:40,34.90882317,135.4521162,222.4,95.30000305,23.60000038,18.7,61.5,14.1
2020/6/28 11:13:50,34.90874233,135.4522087,222.6,95.40000153,23.60000038,23,78.4,9.8
2020/6/28 11:14:00,34.908678,135.4522847,220.9,95.40000153,23.60000038,28.4,94.2,5.5
2020/6/28 11:14:10,34.90865867,135.45234,220.5,95.40000153,23.5,31.7,97.6,12.2
2020/6/28 11:14:20,34.908645,135.452458,222.4,95.5,23.5,33.3,95,11.2
2020/6/28 11:14:30,34.90860817,135.4525432,223.2,95.5,23.39999962,34.2,96.5,13.6
2020/6/28 11:14:40,34.90857133,135.4526873,223.5,95.5,23.29999924,33.7,85.8,2.4
2020/6/28 11:14:50,34.90855083,135.4528172,227.4,95.59999847,23.29999924,34.3,92.2,9.4
2020/6/28 11:15:00,34.90850917,135.4529288,231.262,95.69999695,23.29999924,33,91.6,7.5
2020/6/28 11:15:10,34.9084405,135.453072,231.9,95.80000305,23.20000076,33.5,93.7,10.1
2020/6/28 11:15:20,34.90839317,135.4531797,232,96.5,23.10000038,33.6,97.5,14
2020/6/28 11:15:30,34.90834167,135.4533832,241.9,96.5,23.10000038,37.4,107.6,2.4
2020/6/28 11:15:40,nan,nan,239.8,97.09999847,23.10000038,32.7,93.9,9.5
2020/6/28 11:15:50,34.90843979,135.4536215,233.572,97.59999847,23.10000038,31.1,89.5,3.5
2020/6/28 11:16:00,34.908498,135.4537897,229.7,97.30000305,23,27.4,71.9,7.7
2020/6/28 11:16:10,34.90855167,135.4539218,226.2,97.19999695,23,25.6,65.6,25.2
2020/6/28 11:16:20,34.90862717,135.4540757,227,97.19999695,23,31,75.1,14.5
2020/6/28 11:16:30,34.90869215,135.4541816,236.332,97.09999847,23,31.4,77.8,17.7
2020/6/28 11:16:40,34.90876067,135.4542563,242.7,97.09999847,23,36.4,82.2,1.5
2020/6/28 11:16:50,34.908846,135.4543357,246.8,97,23,62.5,119.3,13.7
2020/6/28 11:17:00,34.90893733,135.4543892,251.1,97.19999695,23,67.7,123.8,23.4
2020/6/28 11:17:10,34.90900979,135.4544433,254.576,97.30000305,23,103.7,218.4,1
2020/6/28 11:17:20,34.90906783,135.454523,255.6,98.09999847,22.89999962,134.3,287.8,24.6
2020/6/28 11:17:30,34.90910933,135.4545846,255.561,98.19999695,22.89999962,147.7,304.5,3.5
2020/6/28 11:17:40,34.90913453,135.4546566,252.306,98.30000305,22.89999962,138.6,260.9,1.9
2020/6/28 11:17:50,34.909141,135.4547368,250.4,98.59999847,22.89999962,96.5,170.9,22.8
2020/6/28 11:18:00,34.90914124,135.4548295,244.494,99.19999695,22.89999962,88.3,159.3,3
2020/6/28 11:18:10,34.90915233,135.4549322,241.9,99.09999847,23,23,56.5,13.4
2020/6/28 11:18:20,34.909251,135.4550455,234,99,23,23.2,59,16.1
2020/6/28 11:18:30,34.90938557,135.455111,221.605,98.59999847,23,23.3,59.6,16.8
2020/6/28 11:18:40,34.90939349,135.4551885,229.065,98.40000153,23,27.9,55.6,17.5
2020/6/28 11:18:50,34.90942933,135.455274,233.4,98.19999695,23.10000038,28,53.3,15.3
2020/6/28 11:19:00,34.909505,135.4553292,228.7,97.90000153,23.10000038,27.8,54.3,16.1
2020/6/28 11:19:10,34.90960816,135.4553642,220.799,97.90000153,23.10000038,29.7,60.1,23.8
2020/6/28 11:19:20,34.90966167,135.4554397,214.6,97.90000153,23.10000038,34.5,66.7,9.6
2020/6/28 11:19:30,34.90968283,135.455567,217.1,98,23.10000038,43.1,70.9,22.4
2020/6/28 11:19:40,34.90966417,135.4557175,220.2,97.80000305,23.10000038,46.8,73.8,3.4
2020/6/28 11:19:50,nan,nan,nan,97.59999847,23.20000076,62.3,84.7,4.4
2020/6/28 11:20:00,34.9096042,135.4559415,222.72,97.69999695,23.20000076,55.7,73.2,11.8
2020/6/28 11:20:10,34.90966667,135.456046,227.1,97.80000305,23.10000038,39.7,58.7,6.8
2020/6/28 11:20:20,34.90964767,135.4561542,232.7,97.90000153,23.10000038,38.8,58.7,5.9
2020/6/28 11:20:30,34.90964867,135.456298,233.9,98,23.10000038,30,56.4,20.4
2020/6/28 11:20:40,34.90964289,135.4564369,234.898,97.80000305,23.10000038,25.8,57.5,17.3
2020/6/28 11:20:50,34.90971983,135.4565643,231.5,96.19999695,23,24.5,56.5,14.9
2020/6/28 11:21:00,34.90977636,135.4566383,232.743,95.59999847,23,20.4,46.8,1
2020/6/28 11:21:10,34.909818,135.456677,237.4,95.40000153,23,17.5,53,4.4
2020/6/28 11:21:20,34.9099275,135.4567508,239.5,95.40000153,22.89999962,21.6,83,13
2020/6/28 11:21:30,34.90999967,135.45685,241.5,95.40000153,22.79999924,26.9,122.7,7
2020/6/28 11:21:40,34.9100725,135.4569552,243.6,95.5,22.79999924,27,120.3,4.7
2020/6/28 11:21:50,34.91012317,135.4570965,246.9,96.69999695,22.70000076,26.6,117.8,1.8
2020/6/28 11:22:00,34.91016399,135.4571925,245.173,97,22.70000076,24.2,94.4,1.4
2020/6/28 11:22:10,34.910187,135.457274,243.6,96.80000305,22.70000076,20.5,57.1,11.5
2020/6/28 11:22:20,nan,nan,nan,96.90000153,22.60000038,nan,nan,nan
2020/6/28 11:22:30,34.9102645,135.4574858,244.3,97.19999695,22.5,23.2,72.1,3.6
2020/6/28 11:22:40,34.91032367,135.4576137,245,98.5,22.5,26.3,84.8,19.6
2020/6/28 11:22:50,34.91040483,135.4577043,247,99.09999847,22.5,27.9,85.6,22
2020/6/28 11:23:00,34.9104645,135.4578063,245.5,98.80000305,22.5,29.1,84.9,22.5
2020/6/28 11:23:10,34.91051867,135.4579025,242.8,98.5,22.5,30,84.9,23.4
2020/6/28 11:23:20,34.91060834,135.457942,244.6,97.69999695,22.39999962,35.7,114.5,7.6
2020/6/28 11:23:30,34.91070533,135.4579625,246.8,97.19999695,22.39999962,42.5,140.4,14.8
2020/6/28 11:23:40,34.91081933,135.4580197,248.5,97.90000153,22.29999924,47.8,176,4.6
2020/6/28 11:23:50,34.9108515,135.458062,249.7,98.59999847,22.39999962,47.5,177,5.3
2020/6/28 11:24:00,34.91088643,135.4580952,250.07,99.5,22.39999962,38.1,164.7,9.2
2020/6/28 11:24:10,34.91096243,135.4581932,250.971,99.69999695,22.39999962,35.8,148.5,16.2
2020/6/28 11:24:20,34.91101333,135.4582703,253.9,99.90000153,22.39999962,34,127.1,18.5
2020/6/28 11:24:30,34.9110765,135.4583337,252.4,99.90000153,22.39999962,35,125.5,17.9
2020/6/28 11:24:40,34.91113267,135.4584028,250.4,99.90000153,22.39999962,29.4,83.9,21.8
2020/6/28 11:24:50,34.9111965,135.4584905,252.1,99.90000153,22.39999962,28.6,72.6,9.6
2020/6/28 11:25:00,34.91123083,135.458587,254,99.90000153,22.39999962,28.2,75.4,12
2020/6/28 11:25:10,34.91127933,135.4586923,253,99.90000153,22.5,28.8,84.1,21.4
2020/6/28 11:25:20,34.91131017,nan,255.6,99.90000153,22.5,28.7,84.1,21.3
2020/6/28 11:25:30,34.91134333,135.458942,257.7,99.90000153,22.5,31.4,98.2,12.5
2020/6/28 11:25:40,34.91134867,135.4590845,259.2,99.90000153,22.5,31.4,95.6,9.9
2020/6/28 11:25:50,34.911314,135.4592197,261.5,99.90000153,22.5,31,94.2,8.1
2020/6/28 11:26:00,34.91129167,135.4593223,261.2,99.90000153,22.5,28.8,83.9,21.2
2020/6/28 11:26:10,34.911275,135.4593598,263.2,99.90000153,22.5,28.7,89.4,1
2020/6/28 11:26:20,34.91128117,135.4593567,263,99.90000153,22.60000038,27.3,93.8,4
2020/6/28 11:26:30,34.91129575,135.4594296,262.842,99.90000153,22.70000076,28.6,110,21.6
2020/6/28 11:26:40,34.91126833,135.4594882,262.9,99.90000153,22.70000076,25.8,107.3,16.1
2020/6/28 11:26:50,34.9112485,135.4595393,262.3,99.90000153,22.70000076,26.6,98.7,8.2
2020/6/28 11:27:00,34.9112122,135.4595869,264.033,99.90000153,22.60000038,25.3,83.8,17.5
2020/6/28 11:27:10,34.91118557,135.4597252,265.768,99.90000153,22.60000038,35.7,123.7,16.8
2020/6/28 11:27:20,34.91120367,135.4598737,262.7,99.80000305,22.60000038,37.4,130.2,25.1
2020/6/28 11:27:30,34.91119933,135.460007,261.9,99.90000153,22.60000038,36.7,127.4,21.5
2020/6/28 11:27:40,34.91115133,135.460131,263.557,99.90000153,22.60000038,31.4,102.6,17
2020/6/28 11:27:50,34.911116,135.4602432,263.6,99.69999695,22.60000038,27.5,85.7,21.7
2020/6/28 11:28:00,34.91118433,135.4602587,261.1,99.5,22.5,25.8,79.4,13.7
2020/6/28 11:28:10,34.91118983,135.4602963,262.2,99.5,22.60000038,28.9,92.8,4.6
2020/6/28 11:28:20,34.91122917,135.4603773,261.6,99.80000305,22.60000038,29.8,102.8,15.6
2020/6/28 11:28:30,34.91131133,135.4604443,259.5,99.30000305,22.5,29.7,96.4,9
2020/6/28 11:28:40,34.91138067,135.4605447,262.2,99.30000305,22.5,29.7,97.5,10.1
2020/6/28 11:28:50,34.91144717,135.4606588,265.1,99.19999695,22.5,31.6,113.8,2.8
2020/6/28 11:29:00,34.91153417,135.4607277,268.8,99.09999847,22.5,36.5,152.2,20.6
2020/6/28 11:29:10,34.91160303,135.4608001,273.088,98.90000153,22.5,37.9,164.1,8.4
2020/6/28 11:29:20,34.91167933,135.4608908,272.7,98.69999695,22.5,43.9,208.3,7.6
2020/6/28 11:29:30,34.91172854,135.4609701,273.439,98.90000153,22.5,44.7,211.6,11.7
2020/6/28 11:29:40,34.9117782,135.4610564,274.473,99.09999847,22.39999962,31.9,98.1,12.9
2020/6/28 11:29:50,34.911836,135.4611725,274,99.09999847,22.39999962,31.7,97.5,12.1
2020/6/28 11:30:00,34.91189983,135.4612898,274.5,99.09999847,22.39999962,32.3,100.4,15.6
2020/6/28 11:30:10,34.91192767,135.4614155,283,99.09999847,22.39999962,41.1,133.6,6.6
2020/6/28 11:30:20,34.91201283,135.4615032,283.9,99.30000305,22.39999962,46.9,151.4,4.6
2020/6/28 11:30:30,34.91211467,135.4615842,280,99.30000305,22.39999962,47.5,157.8,11.7
2020/6/28 11:30:40,34.91219811,135.461633,275.726,99.19999695,22.29999924,44.8,155.8,7
2020/6/28 11:30:50,34.9122775,135.4617033,275.1,99.30000305,22.29999924,43.5,151.6,1.4
2020/6/28 11:31:00,34.91234383,135.4617907,276.6,99.5,22.39999962,33.8,114,5.2
2020/6/28 11:31:10,34.91240183,135.4618419,278.9,99.59999847,22.39999962,32.9,103.2,19.1
2020/6/28 11:31:20,34.9124615,135.4619312,279.5,99.5,22.29999924,34.1,102,19
2020/6/28 11:31:30,34.9125334,135.4620276,278.742,99.5,22.29999924,33.8,99.7,16.4
2020/6/28 11:31:40,34.91253383,135.4620678,281.3,99.59999847,22.29999924,36.9,140.2,9
2020/6/28 11:31:50,34.91255317,135.4621008,284.5,99.90000153,22.29999924,44.2,189.1,14.2
2020/6/28 11:32:00,34.9125649,135.4621955,283.187,99.90000153,22.39999962,43.1,189.8,13.8
2020/6/28 11:32:10,34.91264764,135.4622611,277.967,99.90000153,22.39999962,39.5,153,24.4
2020/6/28 11:32:20,34.91275183,135.4622783,274.7,99.90000153,22.39999962,38,146.5,16.4
2020/6/28 11:32:30,34.91280333,135.4623533,274.5,99.90000153,22.39999962,35.6,100.3,18.8
2020/6/28 11:32:40,34.91293283,135.4624285,268.976,99.90000153,22.39999962,34.7,96.8,14.4
2020/6/28 11:32:50,34.91303,135.4624615,264.6,99.90000153,22.29999924,30.6,85.8,24.9
2020/6/28 11:33:00,34.91309976,135.4625049,265.086,99.90000153,22.39999962,29.1,80.9,18.5
2020/6/28 11:33:10,34.91314961,135.4625341,262.194,99.90000153,22.39999962,23.5,64.4,21.8
2020/6/28 11:33:20,34.91321867,135.4626748,268.2,99.90000153,22.39999962,21.1,57.6,12.6
2020/6/28 11:33:30,34.91331733,135.4627703,270.6,99.90000153,22.39999962,21.3,61.3,16.5
2020/6/28 11:33:40,34.91338167,135.4628187,272.9,99.90000153,22.5,22.2,62.8,18.9
2020/6/28 11:33:50,34.9133715,135.4628505,274.1,99.90000153,22.5,19.5,52.5,5.9
2020/6/28 11:34:00,34.91342133,135.4628452,270.2,99.90000153,22.60000038,16,50.2,0
2020/6/28 11:34:10,34.91351767,135.4628668,268,99.90000153,22.60000038,15.9,51.4,1.2
2020/6/28 11:34:20,34.9135915,135.4629612,265.1,99.5,22.60000038,23.3,74.8,6.4
2020/6/28 11:34:30,34.9136585,135.4630128,266.5,99.30000305,22.60000038,23.4,65.5,22.8
2020/6/28 11:34:40,34.9137245,135.4631182,264.1,99.09999847,22.60000038,21.8,60.6,16.3
2020/6/28 11:34:50,nan,nan,nan,99.09999847,22.60000038,20.3,51.8,6
2020/6/28 11:35:00,34.9138,135.4633273,266.5,99.19999695,22.60000038,19.6,46,25
2020/6/28 11:35:10,34.91381083,135.4634307,267.2,99.30000305,22.60000038,19.1,44,22.5
2020/6/28 11:35:20,34.91378533,135.4636077,272.5,99.30000305,22.60000038,18.8,45.2,23.4
2020/6/28 11:35:30,34.91375467,135.4637347,274,99.30000305,22.60000038,17.7,44.4,21.5
2020/6/28 11:35:40,34.91376167,135.4638537,273.5,99.19999695,22.60000038,17.4,47.3,24.1
2020/6/28 11:35:50,34.91377933,135.4639597,276.2,99.19999695,22.60000038,17.1,36.2,12.7
2020/6/28 11:36:00,34.913883,135.4640447,277.3,99.09999847,22.60000038,16.9,36.2,12.5
2020/6/28 11:36:10,34.9139305,135.4640843,280.5,99.90000153,22.70000076,17.6,36.2,13.2
2020/6/28 11:36:20,34.91398067,135.4641102,281.9,99.90000153,22.89999962,16.9,37.1,13.4
2020/6/28 11:36:30,34.9141575,135.4641337,282.9,99.90000153,22.89999962,15.3,28.9,3.6
2020/6/28 11:36:40,34.914255,135.4641919,283.676,99.90000153,22.79999924,23.7,65.3,22.9
2020/6/28 11:36:50,34.91433867,135.4642455,283.8,99.59999847,22.89999962,24.5,67.4,0.2
2020/6/28 11:37:00,34.91443,135.4642862,282.7,99.5,22.89999962,28.9,79.2,16.6
2020/6/28 11:37:10,34.91449683,135.4643837,286.2,99.90000153,23.10000038,26.4,65.3,0.1
2020/6/28 11:37:20,34.91455367,135.4644478,288.6,99.90000153,23.10000038,25.9,63.3,23.2
2020/6/28 11:37:30,34.91460617,135.4645683,294.1,99.90000153,23.20000076,21.2,51.5,6.6
2020/6/28 11:37:40,34.91469483,135.4646028,294.8,99.90000153,23.29999924,21.2,50.6,5.6
2020/6/28 11:37:50,34.91478133,135.4646698,295.5,99.90000153,23.29999924,28.1,80.1,16.7
2020/6/28 11:38:00,34.91489067,135.4647143,297,99.90000153,23.39999962,28.9,90.7,2.5
2020/6/28 11:38:10,34.915,135.4647548,300.3,99.90000153,23.60000038,27.5,89.4,25.4
2020/6/28 11:38:20,34.91511533,135.4647715,298.7,99.90000153,23.79999924,44.2,67,19.6
2020/6/28 11:38:30,34.91520367,135.4648585,301.1,99.5,24,91.1,109.8,7.3
2020/6/28 11:38:40,34.9152835,135.4649502,306.9,99,24.20000076,107.6,124.8,13.3
2020/6/28 11:38:50,34.91535617,135.4650703,315,98.5,24.20000076,104.3,117.2,2.4
2020/6/28 11:39:00,34.915445,135.4651717,317.3,98.19999695,24.20000076,104.2,117.1,2.2
2020/6/28 11:39:10,34.9155015,135.4652991,322.496,97.40000153,24.39999962,70,78.5,5.9
2020/6/28 11:39:20,nan,nan,nan,96.30000305,24.39999962,161.9,195.2,10.5
2020/6/28 11:39:30,34.91558133,135.4656062,324,96.19999695,24.39999962,12.7,28.7,0.8
2020/6/28 11:39:40,34.915823,135.4655877,302.9,96.30000305,24.39999962,14.3,36.4,10.1
2020/6/28 11:39:50,34.91590167,135.465662,298.6,96.19999695,24.5,15.5,37.5,12.4
2020/6/28 11:40:00,34.91595567,135.4657638,294.9,95.5,24.70000076,19.1,43.6,22.1
2020/6/28 11:40:10,34.9160285,135.465998,296.3,95.69999695,24.70000076,19.2,33.6,12.2
2020/6/28 11:40:20,34.9160485,135.4661127,297.6,94.80000305,24.89999962,13.8,21.9,20.6
2020/6/28 11:40:30,34.91602967,135.4662302,301,94.40000153,24.79999924,10.6,15.9,11.4
2020/6/28 11:40:40,34.91600533,135.4663648,303.6,94.59999847,24.79999924,9.6,18.2,12.7
2020/6/28 11:40:50,34.91605567,135.4664705,298.1,94.69999695,24.79999924,10.1,20.2,15.2
2020/6/28 11:41:00,34.91614583,135.4665037,296,94.59999847,24.70000076,15.4,35.6,10.4
2020/6/28 11:41:10,34.916248,135.4665475,293.6,94.5,24.60000038,25.8,82.5,16.8
2020/6/28 11:41:20,34.91634733,135.466643,291.5,94.90000153,24.5,31.3,100.3,14.5
2020/6/28 11:41:30,34.91643767,135.46674,293.2,95.19999695,24.39999962,29,95.5,7.4
2020/6/28 11:41:40,34.91650167,135.4668418,296.4,95.09999847,24.39999962,17.8,41.9,19.1
2020/6/28 11:41:50,34.91650944,135.4669156,297.395,95.30000305,24.39999962,14.8,30,4.2
2020/6/28 11:42:00,34.91655917,135.4669898,294.6,95.59999847,24.39999962,16.9,27.9,4.2
2020/6/28 11:42:10,34.91650667,135.4671108,300.3,95,24.5,38.8,97.7,19.4
2020/6/28 11:42:20,34.91648163,135.467182,303.736,94.90000153,24.39999962,52.9,223.8,6.6
2020/6/28 11:42:30,34.91648117,135.4671728,305.2,94.90000153,24.39999962,57.5,279,15.4
2020/6/28 11:42:40,34.91649133,135.4671465,306.6,95.80000305,24.39999962,41.9,300.9,21.7
2020/6/28 11:42:50,34.91651233,135.4670827,306.5,95.5,24.39999962,43.3,270.3,18
